3177,2,95,black tie,perfect to the black suite,accessoirs,46.79,46.79,37.9
3177,3,99,black sunglasses,cool black sunglasses,accessoirs,49.81,44.83,36.31
3177,4,35,yellow sport shoes,the best shoe for your training,shoes,15.91,12.73,10.31
3178,1,90,green dress,beautiful evening dress,dresses,29.22,23.38,18.94
3178,2,59,white shirt,shirt for all occasions,suits,44.64,42.41,34.35
3179,1,4,orange sneakers,sneakers of type orange,shoes,33.12,29.81,24.15
3179,2,99,black sunglasses,cool black sunglasses,accessoirs,49.81,49.81,40.35
3179,3,2,red sneakers,amazing red sneakers,shoes,5.72,5.72,4.63
3179,4,77,grey jeans,jeans for everyone,trousers,47.39,45.02,36.47
3180,1,97,black belt,opens and closes,accessoirs,39.93,31.94,25.87
3181,1,87,black dress,beautiful evening dress,dresses,17.73,15.96,12.93
3181,2,16,white slippers,perfect slippers for home,shoes,11.88,10.69,8.66
3182,1,49,THE shoe,the ultimate shoe,shoes,14.34,11.47,9.29
3182,2,20,brown sandals,brown sandals for the summer,shoes,22.1,21.0,17.01
3182,3,55,purple suite,the exciting purple suite,suits,35.73,33.94,27.49
3182,4,46,red pool slides,best for the summer,shoes,21.65,20.57,16.66
3182,5,26,yellow business shoes,special business shoes,shoes,10.89,5.45,4.41
3183,1,47,black pool slides,best for the summer,shoes,41.54,33.23,26.92
3183,2,10,brown boots,tracking boots in brown,shoes,25.38,22.84,18.5
3183,3,23,brown business shoes,stylish brown business shoes,shoes,40.59,40.59,32.88
3184,1,71,white t-shirt,white t-shirts are nice,shirts,22.18,17.74,14.37
3185,1,35,yellow sport shoes,the best shoe for your training,shoes,15.91,15.91,12.89
3185,2,15,grey slippers,perfect slippers for home,shoes,36.68,36.68,29.71
3186,1,66,grey shorts,great summer shorts,trousers,24.08,24.08,19.5
3186,2,96,green bag,a green bag to wear,accessoirs,8.2,7.38,5.98
3186,3,73,red t-shirt,red t-shirts are amazing,shirts,46.33,41.7,33.78
3187,1,90,green dress,beautiful evening dress,dresses,29.22,29.22,23.67
3187,2,69,beige shorts,great summer shorts,trousers,17.72,16.83,13.63
3187,3,14,black slippers,perfect slippers for home,shoes,49.5,49.5,40.1
3188,1,35,yellow sport shoes,the best shoe for your training,shoes,15.91,15.91,12.89
3188,2,26,yellow business shoes,special business shoes,shoes,10.89,9.8,7.94
3189,1,15,grey slippers,perfect slippers for home,shoes,36.68,29.34,23.77
3189,2,18,grey hiking shoes,best for outside,shoes,41.13,32.9,26.65
3189,3,63,hawaii shirt,shirt for all occasions,suits,43.69,39.32,31.85
3189,4,76,blue jeans,jeans for everyone,trousers,38.31,30.65,24.83
3189,5,59,white shirt,shirt for all occasions,suits,44.64,44.64,36.16
3190,1,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3191,1,96,green bag,a green bag to wear,accessoirs,8.2,7.38,5.98
3191,2,29,red high heels,high quality high heels,shoes,9.78,9.78,7.92
3191,3,47,black pool slides,best for the summer,shoes,41.54,41.54,33.65
3192,1,20,brown sandals,brown sandals for the summer,shoes,22.1,19.89,16.11
3192,2,40,purple running shoes,the best shoe for your running,shoes,9.56,7.65,6.2
3193,1,42,black slip-ons,comfortable slip-ons,shoes,31.24,31.24,25.3
3193,2,44,grey slip-ons,comfortable slip-ons,shoes,44.56,44.56,36.09
3193,3,83,black socks,everyday socks,socks,7.7,6.16,4.99
3194,1,22,black business shoes,classy black business shoes,shoes,13.97,13.97,11.32
3194,2,30,yellow high heels,high quality high heels,shoes,25.81,25.81,20.91
3194,3,53,pink suite,the funny pink suite,suits,30.81,30.81,24.96
3194,4,57,christmas suite,the special occasion suit,suits,35.86,35.86,29.05
3195,1,52,yellow suite,the crazy yellow suite,suits,16.69,16.69,13.52
3196,1,96,green bag,a green bag to wear,accessoirs,8.2,8.2,6.64
3196,2,44,grey slip-ons,comfortable slip-ons,shoes,44.56,44.56,36.09
3196,3,55,purple suite,the exciting purple suite,suits,35.73,28.58,23.15
3196,4,16,white slippers,perfect slippers for home,shoes,11.88,11.29,9.14
3197,,,null,null,null,0.00,0.00,0.00
3198,1,10,brown boots,tracking boots in brown,shoes,25.38,25.38,20.56
3198,2,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3198,3,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,12.3,9.96
3199,1,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3199,2,88,white dress,beautiful evening dress,dresses,33.42,30.08,24.36
3199,3,76,blue jeans,jeans for everyone,trousers,38.31,36.39,29.48
3199,4,32,blue pumps,great blue pumps,shoes,21.81,10.9,8.83
3200,1,59,white shirt,shirt for all occasions,suits,44.64,22.32,18.08
3200,2,87,black dress,beautiful evening dress,dresses,17.73,16.84,13.64
3201,1,86,red dress,beautiful evening dress,dresses,19.96,19.96,16.17
3202,1,73,red t-shirt,red t-shirts are amazing,shirts,46.33,41.7,33.78
3202,2,21,white sandals,white sandals for the summer,shoes,35.47,31.92,25.86
3202,3,83,black socks,everyday socks,socks,7.7,7.7,6.24
3203,1,21,white sandals,white sandals for the summer,shoes,35.47,33.7,27.3
3203,2,76,blue jeans,jeans for everyone,trousers,38.31,36.39,29.48
3204,1,35,yellow sport shoes,the best shoe for your training,shoes,15.91,14.32,11.6
3205,1,41,orange running shoes,the best shoe for your running,shoes,9.05,7.24,5.86
3205,2,81,blue skirt,cool clue skirt,skirts,41.67,41.67,33.75
3206,1,5,white sneakers,beautiful white sneakers,shoes,34.15,34.15,27.66
3206,2,94,yellow tie,perfect to the yellow suite,accessoirs,34.0,34.0,27.54
3207,1,35,yellow sport shoes,the best shoe for your training,shoes,15.91,15.91,12.89
3207,2,22,black business shoes,classy black business shoes,shoes,13.97,13.27,10.75
3208,1,18,grey hiking shoes,best for outside,shoes,41.13,32.9,26.65
3208,2,14,black slippers,perfect slippers for home,shoes,49.5,49.5,40.1
3208,3,46,red pool slides,best for the summer,shoes,21.65,21.65,17.54
3209,1,41,orange running shoes,the best shoe for your running,shoes,9.05,8.6,6.97
3209,2,5,white sneakers,beautiful white sneakers,shoes,34.15,30.73,24.89
3209,3,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,12.95,10.49
3209,4,0,blue sneakers,these are blue sneakers,shoes,26.61,26.61,21.55
3210,1,64,ugly christmas sweater,you know you want it,sweaters,14.1,13.39,10.85
3210,2,21,white sandals,white sandals for the summer,shoes,35.47,33.7,27.3
3211,1,56,blue suite,the deep blue suite,suits,34.64,32.91,26.66
3211,2,44,grey slip-ons,comfortable slip-ons,shoes,44.56,40.1,32.48
3211,3,17,black hiking shoes,best for outside,shoes,20.89,18.8,15.23
3211,4,18,grey hiking shoes,best for outside,shoes,41.13,37.02,29.99
3212,1,50,black suite,the classic black suite,suits,17.68,17.68,14.32
3212,2,70,red shorts,great summer shorts,trousers,24.52,22.07,17.88
3212,3,47,black pool slides,best for the summer,shoes,41.54,41.54,33.65
3213,1,45,blue pool slides,best for the summer,shoes,26.71,26.71,21.64
3214,1,41,orange running shoes,the best shoe for your running,shoes,9.05,8.6,6.97
3214,2,96,green bag,a green bag to wear,accessoirs,8.2,7.79,6.31
3215,1,52,yellow suite,the crazy yellow suite,suits,16.69,16.69,13.52
3216,1,24,pink business shoes,pink business shoes for special occasions,shoes,13.92,13.92,11.28
3216,2,95,black tie,perfect to the black suite,accessoirs,46.79,37.43,30.32
3217,1,24,pink business shoes,pink business shoes for special occasions,shoes,13.92,13.92,11.28
3217,2,24,pink business shoes,pink business shoes for special occasions,shoes,13.92,6.96,5.64
3218,1,11,grey boots,practical grey boots,shoes,30.12,24.1,19.52
3219,1,16,white slippers,perfect slippers for home,shoes,11.88,11.88,9.62
3220,1,73,red t-shirt,red t-shirts are amazing,shirts,46.33,41.7,33.78
3220,2,94,yellow tie,perfect to the yellow suite,accessoirs,34.0,27.2,22.03
3221,1,93,black hat,a hat to top it off,accessoirs,11.95,5.97,4.84
3221,2,76,blue jeans,jeans for everyone,trousers,38.31,36.39,29.48
3222,1,81,blue skirt,cool clue skirt,skirts,41.67,39.59,32.07
3222,2,73,red t-shirt,red t-shirts are amazing,shirts,46.33,37.06,30.02
3222,3,51,white suite,the stylish white suite,suits,33.51,16.75,13.57
3223,1,49,THE shoe,the ultimate shoe,shoes,14.34,13.62,11.03
3224,,,null,null,null,0.00,0.00,0.00
3225,1,15,grey slippers,perfect slippers for home,shoes,36.68,18.34,14.86
3226,1,56,blue suite,the deep blue suite,suits,34.64,27.71,22.45
3227,1,85,colorful socks,everyday socks,socks,45.7,41.13,33.32
3227,2,2,red sneakers,amazing red sneakers,shoes,5.72,5.43,4.4
3227,3,92,red hat,a hat to top it off,accessoirs,21.54,21.54,17.45
3227,4,8,brown sneakers,very brown sneakers,shoes,7.34,6.97,5.65
3228,1,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,11.65,9.44
3228,2,57,christmas suite,the special occasion suit,suits,35.86,35.86,29.05
3229,1,80,green skirt,great green skirt,skirts,27.98,13.99,11.33
3230,1,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3230,2,46,red pool slides,best for the summer,shoes,21.65,21.65,17.54
3230,3,90,green dress,beautiful evening dress,dresses,29.22,29.22,23.67
3231,1,94,yellow tie,perfect to the yellow suite,accessoirs,34.0,34.0,27.54
3231,2,51,white suite,the stylish white suite,suits,33.51,33.51,27.14
3232,1,39,grey running shoes,the best shoe for your running,shoes,24.73,24.73,20.03
3232,2,25,white business shoes,high quality white business shoes,shoes,17.78,8.89,7.2
3232,3,10,brown boots,tracking boots in brown,shoes,25.38,22.84,18.5
3232,4,49,THE shoe,the ultimate shoe,shoes,14.34,14.34,11.62
3233,1,14,black slippers,perfect slippers for home,shoes,49.5,47.02,38.09
3233,2,68,black shorts,great summer shorts,trousers,42.2,42.2,34.18
3233,3,68,black shorts,great summer shorts,trousers,42.2,42.2,34.18
3234,1,20,brown sandals,brown sandals for the summer,shoes,22.1,21.0,17.01
3234,2,99,black sunglasses,cool black sunglasses,accessoirs,49.81,47.32,38.33
3234,3,7,purple sneakers,these sneakers are purple,shoes,7.88,7.88,6.38
3234,4,87,black dress,beautiful evening dress,dresses,17.73,17.73,14.36
3235,1,66,grey shorts,great summer shorts,trousers,24.08,12.04,9.75
3235,2,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,11.65,9.44
3236,1,12,green boots,classiy green boots,shoes,14.87,14.87,12.04
3237,1,44,grey slip-ons,comfortable slip-ons,shoes,44.56,42.33,34.29
3237,2,38,blue sport shoes,the best shoe for your training,shoes,47.43,47.43,38.42
3237,3,41,orange running shoes,the best shoe for your running,shoes,9.05,9.05,7.33
3237,4,41,orange running shoes,the best shoe for your running,shoes,9.05,9.05,7.33
3238,1,0,blue sneakers,these are blue sneakers,shoes,26.61,25.28,20.48
3238,2,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3239,1,50,black suite,the classic black suite,suits,17.68,17.68,14.32
3240,1,10,brown boots,tracking boots in brown,shoes,25.38,25.38,20.56
3240,2,55,purple suite,the exciting purple suite,suits,35.73,17.86,14.47
3240,3,20,brown sandals,brown sandals for the summer,shoes,22.1,22.1,17.9
3241,1,50,black suite,the classic black suite,suits,17.68,17.68,14.32
3241,2,83,black socks,everyday socks,socks,7.7,3.85,3.12
3241,3,68,black shorts,great summer shorts,trousers,42.2,42.2,34.18
3241,4,10,brown boots,tracking boots in brown,shoes,25.38,25.38,20.56
3242,1,85,colorful socks,everyday socks,socks,45.7,43.41,35.16
3243,1,6,black sneakers,great sneakers in black,shoes,49.14,49.14,39.8
3243,2,25,white business shoes,high quality white business shoes,shoes,17.78,17.78,14.4
3243,3,92,red hat,a hat to top it off,accessoirs,21.54,21.54,17.45
3244,1,94,yellow tie,perfect to the yellow suite,accessoirs,34.0,34.0,27.54
3245,1,69,beige shorts,great summer shorts,trousers,17.72,17.72,14.35
3245,2,82,black skirt,dark black skirt,skirts,42.23,38.01,30.79
3246,1,2,red sneakers,amazing red sneakers,shoes,5.72,2.86,2.32
3246,2,86,red dress,beautiful evening dress,dresses,19.96,17.96,14.55
3246,3,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3246,4,80,green skirt,great green skirt,skirts,27.98,25.18,20.4
3247,1,49,THE shoe,the ultimate shoe,shoes,14.34,14.34,11.62
3247,2,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3247,3,83,black socks,everyday socks,socks,7.7,7.31,5.92
3247,4,23,brown business shoes,stylish brown business shoes,shoes,40.59,38.56,31.23
3248,1,68,black shorts,great summer shorts,trousers,42.2,21.1,17.09
3249,1,1,green sneakers,wow - green sneakers!,shoes,26.47,26.47,21.44
3250,1,79,white skirt,nice white skirt,skirts,48.14,48.14,38.99
3250,2,60,red shirt,shirt for all occasions,suits,13.37,13.37,10.83
3250,3,11,grey boots,practical grey boots,shoes,30.12,24.1,19.52
3251,1,92,red hat,a hat to top it off,accessoirs,21.54,20.46,16.57
3252,1,26,yellow business shoes,special business shoes,shoes,10.89,9.8,7.94
3252,2,15,grey slippers,perfect slippers for home,shoes,36.68,33.01,26.74
3252,3,17,black hiking shoes,best for outside,shoes,20.89,18.8,15.23
3253,1,38,blue sport shoes,the best shoe for your training,shoes,47.43,45.06,36.5
3254,1,97,black belt,opens and closes,accessoirs,39.93,39.93,32.34
3255,1,51,white suite,the stylish white suite,suits,33.51,31.83,25.78
3255,2,73,red t-shirt,red t-shirts are amazing,shirts,46.33,46.33,37.53
3256,1,70,red shorts,great summer shorts,trousers,24.52,24.52,19.86
3256,2,18,grey hiking shoes,best for outside,shoes,41.13,41.13,33.32
3256,3,5,white sneakers,beautiful white sneakers,shoes,34.15,32.44,26.28
3256,4,99,black sunglasses,cool black sunglasses,accessoirs,49.81,49.81,40.35
3257,1,37,red sport shoes,the best shoe for your training,shoes,22.87,22.87,18.52
3257,2,90,green dress,beautiful evening dress,dresses,29.22,27.76,22.49
3258,1,79,white skirt,nice white skirt,skirts,48.14,48.14,38.99
3258,2,87,black dress,beautiful evening dress,dresses,17.73,17.73,14.36
3258,3,1,green sneakers,wow - green sneakers!,shoes,26.47,26.47,21.44
3259,1,73,red t-shirt,red t-shirts are amazing,shirts,46.33,46.33,37.53
3259,2,91,blue dress,beautiful evening dress,dresses,6.9,6.55,5.31
3260,1,32,blue pumps,great blue pumps,shoes,21.81,21.81,17.67
3260,2,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,11.65,9.44
3260,3,45,blue pool slides,best for the summer,shoes,26.71,26.71,21.64
3261,1,8,brown sneakers,very brown sneakers,shoes,7.34,7.34,5.95
3261,2,1,green sneakers,wow - green sneakers!,shoes,26.47,23.82,19.29
3262,1,11,grey boots,practical grey boots,shoes,30.12,30.12,24.4
3262,2,47,black pool slides,best for the summer,shoes,41.54,41.54,33.65
3263,1,29,red high heels,high quality high heels,shoes,9.78,9.78,7.92
3263,2,45,blue pool slides,best for the summer,shoes,26.71,25.37,20.55
3263,3,32,blue pumps,great blue pumps,shoes,21.81,17.45,14.13
3263,4,47,black pool slides,best for the summer,shoes,41.54,39.46,31.96
3264,1,85,colorful socks,everyday socks,socks,45.7,41.13,33.32
3264,2,38,blue sport shoes,the best shoe for your training,shoes,47.43,42.69,34.58
3265,1,88,white dress,beautiful evening dress,dresses,33.42,33.42,27.07
3266,1,67,brown shorts,great summer shorts,trousers,32.3,25.84,20.93
3266,2,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,12.3,9.96
3266,3,7,purple sneakers,these sneakers are purple,shoes,7.88,7.88,6.38
3266,4,84,blue socks,everyday socks,socks,21.83,21.83,17.68
3267,1,2,red sneakers,amazing red sneakers,shoes,5.72,5.72,4.63
3267,2,24,pink business shoes,pink business shoes for special occasions,shoes,13.92,13.92,11.28
3268,1,7,purple sneakers,these sneakers are purple,shoes,7.88,7.88,6.38
3268,2,42,black slip-ons,comfortable slip-ons,shoes,31.24,28.12,22.78
3268,3,45,blue pool slides,best for the summer,shoes,26.71,26.71,21.64
3269,1,90,green dress,beautiful evening dress,dresses,29.22,29.22,23.67
3269,2,79,white skirt,nice white skirt,skirts,48.14,45.73,37.04
3269,3,26,yellow business shoes,special business shoes,shoes,10.89,9.8,7.94
3269,4,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3270,1,10,brown boots,tracking boots in brown,shoes,25.38,22.84,18.5
3270,2,12,green boots,classiy green boots,shoes,14.87,14.87,12.04
3270,3,29,red high heels,high quality high heels,shoes,9.78,9.78,7.92
3270,4,30,yellow high heels,high quality high heels,shoes,25.81,25.81,20.91
3270,5,89,purple dress,beautiful evening dress,dresses,31.7,31.7,25.68
3271,1,20,brown sandals,brown sandals for the summer,shoes,22.1,17.68,14.32
3271,2,80,green skirt,great green skirt,skirts,27.98,13.99,11.33
3271,3,53,pink suite,the funny pink suite,suits,30.81,29.27,23.71
3272,1,25,white business shoes,high quality white business shoes,shoes,17.78,16.89,13.68
3273,1,50,black suite,the classic black suite,suits,17.68,17.68,14.32
3273,2,47,black pool slides,best for the summer,shoes,41.54,39.46,31.96
3273,3,87,black dress,beautiful evening dress,dresses,17.73,17.73,14.36
3274,1,15,grey slippers,perfect slippers for home,shoes,36.68,29.34,23.77
3275,1,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,12.3,9.96
3276,1,80,green skirt,great green skirt,skirts,27.98,25.18,20.4
3276,2,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3277,1,73,red t-shirt,red t-shirts are amazing,shirts,46.33,37.06,30.02
3278,1,56,blue suite,the deep blue suite,suits,34.64,34.64,28.06
3278,2,24,pink business shoes,pink business shoes for special occasions,shoes,13.92,13.92,11.28
3278,3,90,green dress,beautiful evening dress,dresses,29.22,29.22,23.67
3278,4,17,black hiking shoes,best for outside,shoes,20.89,19.85,16.08
3279,,,null,null,null,0.00,0.00,0.00
3280,1,81,blue skirt,cool clue skirt,skirts,41.67,41.67,33.75
3280,2,62,black shirt,shirt for all occasions,suits,14.09,14.09,11.41
3280,3,26,yellow business shoes,special business shoes,shoes,10.89,10.89,8.82
3281,1,62,black shirt,shirt for all occasions,suits,14.09,13.39,10.85
3281,2,56,blue suite,the deep blue suite,suits,34.64,32.91,26.66
3281,3,45,blue pool slides,best for the summer,shoes,26.71,24.04,19.47
3281,4,21,white sandals,white sandals for the summer,shoes,35.47,31.92,25.86
3282,1,56,blue suite,the deep blue suite,suits,34.64,34.64,28.06
3282,2,57,christmas suite,the special occasion suit,suits,35.86,35.86,29.05
3282,3,57,christmas suite,the special occasion suit,suits,35.86,35.86,29.05
3282,4,0,blue sneakers,these are blue sneakers,shoes,26.61,25.28,20.48
3282,5,18,grey hiking shoes,best for outside,shoes,41.13,41.13,33.32
3283,1,35,yellow sport shoes,the best shoe for your training,shoes,15.91,15.11,12.24
3283,2,1,green sneakers,wow - green sneakers!,shoes,26.47,26.47,21.44
3284,1,83,black socks,everyday socks,socks,7.7,7.7,6.24
3285,1,84,blue socks,everyday socks,socks,21.83,21.83,17.68
3286,1,14,black slippers,perfect slippers for home,shoes,49.5,49.5,40.1
3287,1,73,red t-shirt,red t-shirts are amazing,shirts,46.33,46.33,37.53
3287,2,68,black shorts,great summer shorts,trousers,42.2,21.1,17.09
3288,1,18,grey hiking shoes,best for outside,shoes,41.13,41.13,33.32
3289,1,79,white skirt,nice white skirt,skirts,48.14,48.14,38.99
3290,1,80,green skirt,great green skirt,skirts,27.98,27.98,22.66
3291,1,81,blue skirt,cool clue skirt,skirts,41.67,41.67,33.75
3291,2,38,blue sport shoes,the best shoe for your training,shoes,47.43,47.43,38.42
3292,1,20,brown sandals,brown sandals for the summer,shoes,22.1,22.1,17.9
3293,1,32,blue pumps,great blue pumps,shoes,21.81,19.63,15.9
3293,2,52,yellow suite,the crazy yellow suite,suits,16.69,16.69,13.52
3294,1,92,red hat,a hat to top it off,accessoirs,21.54,21.54,17.45
3294,2,64,ugly christmas sweater,you know you want it,sweaters,14.1,12.69,10.28
3294,3,45,blue pool slides,best for the summer,shoes,26.71,24.04,19.47
3295,1,77,grey jeans,jeans for everyone,trousers,47.39,45.02,36.47
3295,2,28,white high heels,high quality high heels,shoes,17.12,17.12,13.87
3295,3,62,black shirt,shirt for all occasions,suits,14.09,12.68,10.27
3295,4,46,red pool slides,best for the summer,shoes,21.65,20.57,16.66
3296,1,45,blue pool slides,best for the summer,shoes,26.71,26.71,21.64
3296,2,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3297,1,59,white shirt,shirt for all occasions,suits,44.64,44.64,36.16
3297,2,50,black suite,the classic black suite,suits,17.68,17.68,14.32
3298,1,97,black belt,opens and closes,accessoirs,39.93,39.93,32.34
3298,2,76,blue jeans,jeans for everyone,trousers,38.31,36.39,29.48
3299,1,23,brown business shoes,stylish brown business shoes,shoes,40.59,40.59,32.88
3300,,,null,null,null,0.00,0.00,0.00
3301,1,10,brown boots,tracking boots in brown,shoes,25.38,25.38,20.56
3302,1,90,green dress,beautiful evening dress,dresses,29.22,27.76,22.49
3302,2,40,purple running shoes,the best shoe for your running,shoes,9.56,9.08,7.35
3303,1,99,black sunglasses,cool black sunglasses,accessoirs,49.81,49.81,40.35
3303,2,35,yellow sport shoes,the best shoe for your training,shoes,15.91,14.32,11.6
3303,3,37,red sport shoes,the best shoe for your training,shoes,22.87,22.87,18.52
3304,1,26,yellow business shoes,special business shoes,shoes,10.89,10.89,8.82
3304,2,16,white slippers,perfect slippers for home,shoes,11.88,11.88,9.62
3304,3,29,red high heels,high quality high heels,shoes,9.78,4.89,3.96
3304,4,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3304,5,5,white sneakers,beautiful white sneakers,shoes,34.15,34.15,27.66
3305,1,70,red shorts,great summer shorts,trousers,24.52,12.26,9.93
3306,1,42,black slip-ons,comfortable slip-ons,shoes,31.24,31.24,25.3
3306,2,41,orange running shoes,the best shoe for your running,shoes,9.05,9.05,7.33
3306,3,10,brown boots,tracking boots in brown,shoes,25.38,24.11,19.53
3306,4,20,brown sandals,brown sandals for the summer,shoes,22.1,17.68,14.32
3307,1,83,black socks,everyday socks,socks,7.7,7.31,5.92
3308,1,53,pink suite,the funny pink suite,suits,30.81,30.81,24.96
3309,1,66,grey shorts,great summer shorts,trousers,24.08,24.08,19.5
3310,1,78,black jeans,jeans for everyone,trousers,22.93,21.78,17.64
3311,1,67,brown shorts,great summer shorts,trousers,32.3,30.68,24.85
3312,1,56,blue suite,the deep blue suite,suits,34.64,34.64,28.06
3312,2,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3312,3,69,beige shorts,great summer shorts,trousers,17.72,15.95,12.92
3312,4,80,green skirt,great green skirt,skirts,27.98,25.18,20.4
3313,1,25,white business shoes,high quality white business shoes,shoes,17.78,17.78,14.4
3314,1,75,branded t-shirt,a shirt with a brand printed on it,shirts,12.95,12.3,9.96
3314,2,45,blue pool slides,best for the summer,shoes,26.71,25.37,20.55
3314,3,42,black slip-ons,comfortable slip-ons,shoes,31.24,24.99,20.24
3315,1,67,brown shorts,great summer shorts,trousers,32.3,32.3,26.16
3316,1,23,brown business shoes,stylish brown business shoes,shoes,40.59,40.59,32.88
3316,2,95,black tie,perfect to the black suite,accessoirs,46.79,44.45,36.0
3317,1,86,red dress,beautiful evening dress,dresses,19.96,17.96,14.55
3317,2,56,blue suite,the deep blue suite,suits,34.64,32.91,26.66
3317,3,61,grey shirt,shirt for all occasions,suits,31.44,31.44,25.47
3318,1,90,green dress,beautiful evening dress,dresses,29.22,29.22,23.67
3318,2,93,black hat,a hat to top it off,accessoirs,11.95,11.35,9.19
3319,1,20,brown sandals,brown sandals for the summer,shoes,22.1,22.1,17.9
3319,2,97,black belt,opens and closes,accessoirs,39.93,39.93,32.34
3319,3,77,grey jeans,jeans for everyone,trousers,47.39,37.91,30.71
3319,4,58,tuxedo,the very special suit,suits,22.67,22.67,18.36
3320,1,23,brown business shoes,stylish brown business shoes,shoes,40.59,32.47,26.3
3320,2,10,brown boots,tracking boots in brown,shoes,25.38,25.38,20.56
3320,3,94,yellow tie,perfect to the yellow suite,accessoirs,34.0,27.2,22.03
3320,4,96,green bag,a green bag to wear,accessoirs,8.2,8.2,6.64
3321,1,59,white shirt,shirt for all occasions,suits,44.64,44.64,36.16
3321,2,80,green skirt,great green skirt,skirts,27.98,27.98,22.66
3321,3,45,blue pool slides,best for the summer,shoes,26.71,26.71,21.64
3321,4,50,black suite,the classic black suite,suits,17.68,17.68,14.32
3322,1,12,green boots,classiy green boots,shoes,14.87,13.38,10.84
3322,2,68,black shorts,great summer shorts,trousers,42.2,42.2,34.18
3322,3,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3322,4,5,white sneakers,beautiful white sneakers,shoes,34.15,17.07,13.83
3323,1,44,grey slip-ons,comfortable slip-ons,shoes,44.56,40.1,32.48
3323,2,56,blue suite,the deep blue suite,suits,34.64,27.71,22.45
3324,1,53,pink suite,the funny pink suite,suits,30.81,30.81,24.96
3324,2,79,white skirt,nice white skirt,skirts,48.14,43.33,35.1
3325,1,48,yellow pool slides,best for the summer,shoes,12.09,10.88,8.81
3325,2,81,blue skirt,cool clue skirt,skirts,41.67,39.59,32.07
3325,3,93,black hat,a hat to top it off,accessoirs,11.95,11.95,9.68
3325,4,46,red pool slides,best for the summer,shoes,21.65,21.65,17.54
3326,1,39,grey running shoes,the best shoe for your running,shoes,24.73,19.78,16.02
3326,2,46,red pool slides,best for the summer,shoes,21.65,21.65,17.54
3327,1,12,green boots,classiy green boots,shoes,14.87,14.87,12.04
3327,2,24,pink business shoes,pink business shoes for special occasions,shoes,13.92,12.53,10.15
3327,3,17,black hiking shoes,best for outside,shoes,20.89,19.85,16.08
3328,1,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
3328,2,81,blue skirt,cool clue skirt,skirts,41.67,41.67,33.75
3328,3,42,black slip-ons,comfortable slip-ons,shoes,31.24,31.24,25.3
3328,4,58,tuxedo,the very special suit,suits,22.67,22.67,18.36
3329,1,8,brown sneakers,very brown sneakers,shoes,7.34,6.61,5.35
3329,2,7,purple sneakers,these sneakers are purple,shoes,7.88,7.88,6.38
3330,1,8,brown sneakers,very brown sneakers,shoes,7.34,7.34,5.95
3331,1,85,colorful socks,everyday socks,socks,45.7,45.7,37.02
3331,2,35,yellow sport shoes,the best shoe for your training,shoes,15.91,15.91,12.89
3331,3,47,black pool slides,best for the summer,shoes,41.54,33.23,26.92
3331,4,81,blue skirt,cool clue skirt,skirts,41.67,33.34,27.01
3331,5,52,yellow suite,the crazy yellow suite,suits,16.69,15.86,12.85
3332,1,45,blue pool slides,best for the summer,shoes,26.71,25.37,20.55
3333,1,63,hawaii shirt,shirt for all occasions,suits,43.69,43.69,35.39
3333,2,26,yellow business shoes,special business shoes,shoes,10.89,5.45,4.41
3334,1,78,black jeans,jeans for everyone,trousers,22.93,22.93,18.57
3334,2,47,black pool slides,best for the summer,shoes,41.54,39.46,31.96
3334,3,35,yellow sport shoes,the best shoe for your training,shoes,15.91,12.73,10.31
3335,1,10,brown boots,tracking boots in brown,shoes,25.38,22.84,18.5
3336,1,68,black shorts,great summer shorts,trousers,42.2,40.09,32.47
3336,2,57,christmas suite,the special occasion suit,suits,35.86,34.07,27.6
3336,3,66,grey shorts,great summer shorts,trousers,24.08,22.88,18.53
3336,4,26,yellow business shoes,special business shoes,shoes,10.89,5.45,4.41
3337,1,16,white slippers,perfect slippers for home,shoes,11.88,10.69,8.66
3337,2,30,yellow high heels,high quality high heels,shoes,25.81,25.81,20.91
3338,1,49,THE shoe,the ultimate shoe,shoes,14.34,7.17,5.81
3338,2,76,blue jeans,jeans for everyone,trousers,38.31,30.65,24.83
3339,1,76,blue jeans,jeans for everyone,trousers,38.31,38.31,31.03
